age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31.900000000000002, State-gov, Assoc-voc,12.100000000000001, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
39.6, Private, HS-grad,9.9, Separated, Sales, Unmarried, Black, Female,0.0,0.0,18.700000000000003, United-States, <=50K
53.900000000000006, Self-emp-inc, Some-college,11.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,2572.9,55.00000000000001, United-States, <=50K
30.800000000000004, Private, Some-college,11.0, Separated, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
73.7, Self-emp-inc, HS-grad,9.9, Married-civ-spouse, Prof-specialty, Wife, White, Female,22056.100000000002,0.0,33.0, England, <=50K
49.50000000000001, Private, Bachelors,14.3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2174.7000000000003,66.0, United-States, >50K
62.7, Local-gov, Masters,15.400000000000002, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,15.400000000000002, United-States, <=50K
68.2, Private, HS-grad,9.9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
46.2, Self-emp-not-inc, Bachelors,14.3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,71.5, United-States, >50K
22.0, State-gov, Some-college,11.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,11.0, United-States, <=50K
62.7, Private, 5th-6th,3.3000000000000003, Separated, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
28.6, Private, HS-grad,9.9, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
49.50000000000001, Private, 10th,6.6000000000000005, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,44.0, United-States, >50K
20.900000000000002, Private, 12th,8.8, Never-married, Handlers-cleaners, Own-child, Black, Female,0.0,0.0,57.2, United-States, >50K
30.800000000000004, Private, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
26.400000000000002, State-gov, HS-grad,9.9, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
42.900000000000006, Private, Bachelors,14.3, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,44.0, ?, >50K
27.500000000000004, Private, 7th-8th,4.4, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,66.0, United-States, <=50K
38.5, Private, HS-grad,9.9, Married-civ-spouse, Sales, Husband, White, Male,5695.8,0.0,55.00000000000001, United-States, >50K
20.900000000000002, ?, Some-college,11.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,33.0, United-States, <=50K
44.0, Private, Assoc-acdm,13.200000000000001, Married-civ-spouse, Prof-specialty, Husband, White, Male,8456.800000000001,0.0,44.0, United-States, <=50K
26.400000000000002, State-gov, Masters,15.400000000000002, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,44.0, United-States, <=50K
27.500000000000004, Private, Bachelors,14.3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,49.50000000000001, United-States, <=50K
35.2, Private, Some-college,11.0, Separated, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0.0,2178.0,44.0, United-States, <=50K
46.2, Private, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
37.400000000000006, Private, HS-grad,9.9, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
27.500000000000004, Private, HS-grad,9.9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,66.0, England, >50K
49.50000000000001, Private, HS-grad,9.9, Widowed, Craft-repair, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
31.900000000000002, Federal-gov, Some-college,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,66.0, United-States, <=50K
45.1, Private, HS-grad,9.9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
41.800000000000004, Private, Bachelors,14.3, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,38.5, United-States, >50K
42.900000000000006, Private, HS-grad,9.9, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,52.800000000000004, United-States, <=50K
69.30000000000001, Private, HS-grad,9.9, Never-married, Machine-op-inspct, Not-in-family, White, Male,2391.4,0.0,44.0, United-States, <=50K
28.6, Private, Assoc-voc,12.100000000000001, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
53.900000000000006, Private, HS-grad,9.9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4470.400000000001,0.0,55.00000000000001, United-States, >50K
25.3, Private, HS-grad,9.9, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0.0,0.0,1.1, Vietnam, >50K
38.5, Local-gov, Assoc-voc,12.100000000000001, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,46.2, United-States, <=50K
56.1, Private, HS-grad,9.9, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,48.400000000000006, United-States, <=50K
19.8, State-gov, Some-college,11.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
41.800000000000004, Self-emp-not-inc, HS-grad,9.9, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,26.400000000000002, United-States, >50K
60.50000000000001, Private, Some-college,11.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
37.400000000000006, Self-emp-not-inc, Prof-school,16.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,38.5, United-States, >50K
26.400000000000002, ?, HS-grad,9.9, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,44.0, Mexico, <=50K
34.1, Private, Bachelors,14.3, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,44.0, United-States, >50K
69.30000000000001, Private, 9th,5.5, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0.0,0.0,44.0, United-States, >50K
60.50000000000001, Private, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
74.80000000000001, ?, Doctorate,17.6, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,77.0, United-States, <=50K
46.2, Local-gov, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
35.2, Private, 11th,7.700000000000001, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,44.0, United-States, <=50K
52.800000000000004, Private, Assoc-acdm,13.200000000000001, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,48.400000000000006, United-States, <=50K
46.2, Private, HS-grad,9.9, Separated, Sales, Unmarried, White, Female,0.0,0.0,49.50000000000001, United-States, <=50K
47.300000000000004, Private, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
67.10000000000001, Private, 7th-8th,4.4, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,52.800000000000004, United-States, <=50K
27.500000000000004, Federal-gov, Some-college,11.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,0.0,0.0,44.0, United-States, <=50K
24.200000000000003, Private, Some-college,11.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,44.0, United-States, <=50K
49.50000000000001, Self-emp-inc, HS-grad,9.9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
52.800000000000004, Private, HS-grad,9.9, Widowed, Handlers-cleaners, Other-relative, White, Female,0.0,0.0,52.800000000000004, United-States, >50K
36.300000000000004, ?, HS-grad,9.9, Never-married, ?, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
56.1, Local-gov, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
72.60000000000001, Private, HS-grad,9.9, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,14.3, United-States, <=50K
34.1, Private, Some-college,11.0, Never-married, Protective-serv, Other-relative, Black, Male,0.0,0.0,44.0, ?, <=50K
40.7, Private, Some-college,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
55.00000000000001, Federal-gov, Bachelors,14.3, Married-civ-spouse, Exec-managerial, Husband, White, Male,8027.800000000001,0.0,44.0, United-States, >50K
25.3, Private, HS-grad,9.9, Never-married, Other-service, Own-child, White, Male,0.0,0.0,38.5, United-States, <=50K
33.0, Private, HS-grad,9.9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,57.2, United-States, >50K
50.6, Private, Some-college,11.0, Married-civ-spouse, Farming-fishing, Wife, White, Female,0.0,0.0,22.0, United-States, <=50K
22.0, Private, Some-college,11.0, Never-married, Protective-serv, Own-child, White, Female,0.0,0.0,17.6, United-States, >50K
40.7, Private, HS-grad,9.9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0.0,0.0,66.0, Philippines, <=50K
47.300000000000004, Private, Masters,15.400000000000002, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
20.900000000000002, Without-pay, HS-grad,9.9, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,11.0, United-States, <=50K
25.3, Private, HS-grad,9.9, Never-married, Priv-house-serv, Unmarried, Other, Female,0.0,0.0,44.0, Guatemala, <=50K
48.400000000000006, Federal-gov, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
30.800000000000004, Private, HS-grad,9.9, Separated, Handlers-cleaners, Not-in-family, Other, Male,0.0,0.0,33.0, United-States, <=50K
55.00000000000001, Private, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,1633.5000000000002,44.0, United-States, <=50K
37.400000000000006, Private, HS-grad,9.9, Married-spouse-absent, Other-service, Unmarried, White, Female,0.0,0.0,71.5, United-States, <=50K
25.3, Private, Bachelors,14.3, Never-married, Sales, Own-child, White, Female,0.0,0.0,66.0, United-States, <=50K
51.7, Private, Bachelors,14.3, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,66.0, United-States, >50K
38.5, Private, HS-grad,9.9, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,44.0, Cambodia, <=50K
38.5, Self-emp-not-inc, Prof-school,16.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,71.5, United-States, >50K
29.700000000000003, Private, 10th,6.6000000000000005, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
50.6, Local-gov, Bachelors,14.3, Divorced, Protective-serv, Not-in-family, Black, Male,0.0,0.0,55.00000000000001, United-States, >50K
63.800000000000004, Private, HS-grad,9.9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,44.0, United-States, >50K
42.900000000000006, Local-gov, Bachelors,14.3, Separated, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,33.0, United-States, <=50K
29.700000000000003, Private, Some-college,11.0, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,49.50000000000001, United-States, <=50K
18.700000000000003, Private, 11th,7.700000000000001, Never-married, Sales, Own-child, White, Female,0.0,0.0,17.6, United-States, <=50K
30.800000000000004, Private, Some-college,11.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
49.50000000000001, Private, HS-grad,9.9, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,38.5, United-States, <=50K
31.900000000000002, Private, Bachelors,14.3, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,46.2, United-States, >50K
20.900000000000002, ?, 11th,7.700000000000001, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,0.0,0.0,44.0, Laos, <=50K
33.0, Private, HS-grad,9.9, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,44.0, United-States, <=50K
49.50000000000001, Private, Bachelors,14.3, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,79.2, United-States, >50K
55.00000000000001, Private, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
23.1, ?, Some-college,11.0, Never-married, ?, Own-child, White, Female,0.0,0.0,44.0, United-States, <=50K
64.9, ?, Masters,15.400000000000002, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,22.0, United-States, <=50K
48.400000000000006, Private, Assoc-acdm,13.200000000000001, Divorced, Machine-op-inspct, Own-child, White, Female,0.0,0.0,49.50000000000001, United-States, >50K
22.0, Private, HS-grad,9.9, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,44.0, United-States, >50K
28.6, Self-emp-inc, HS-grad,9.9, Never-married, Sales, Own-child, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
31.900000000000002, Private, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
78.10000000000001, Private, 12th,8.8, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
35.2, Private, HS-grad,9.9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
62.7, Private, Some-college,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
28.6, Private, Bachelors,14.3, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,44.0, United-States, >50K
50.6, Local-gov, Doctorate,17.6, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,2092.2000000000003,57.2, United-States, >50K
68.2, Private, 7th-8th,4.4, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,100.10000000000001, United-States, <=50K
50.6, Private, 11th,7.700000000000001, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,2092.2000000000003,44.0, United-States, >50K
61.60000000000001, Self-emp-inc, HS-grad,9.9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
41.800000000000004, Private, 10th,6.6000000000000005, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
52.800000000000004, Private, HS-grad,9.9, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,44.0, United-States, >50K
36.300000000000004, Private, 9th,5.5, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,49.50000000000001, El-Salvador, <=50K
36.300000000000004, Private, HS-grad,9.9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
23.1, Private, 5th-6th,3.3000000000000003, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,44.0, Mexico, >50K
71.5, Private, HS-grad,9.9, Married-civ-spouse, Sales, Husband, White, Male,10324.6,0.0,11.0, United-States, >50K
44.0, Self-emp-not-inc, Some-college,11.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,38.5, United-States, >50K
24.200000000000003, Private, Assoc-voc,12.100000000000001, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
41.800000000000004, Private, HS-grad,9.9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
26.400000000000002, Private, Bachelors,14.3, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,22.0, United-States, <=50K
34.1, Private, 7th-8th,4.4, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,44.0, United-States, <=50K
38.5, Self-emp-not-inc, Assoc-acdm,13.200000000000001, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
39.6, Self-emp-not-inc, Bachelors,14.3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
55.00000000000001, Self-emp-not-inc, HS-grad,9.9, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,66.0, Vietnam, <=50K
45.1, State-gov, HS-grad,9.9, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,44.0, United-States, <=50K
64.9, Private, 7th-8th,4.4, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,44.0, Puerto-Rico, <=50K
62.7, Private, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
64.9, Private, HS-grad,9.9, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,66.0, United-States, >50K
42.900000000000006, Private, Some-college,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,16526.4,0.0,44.0, United-States, >50K
37.400000000000006, Private, HS-grad,9.9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,49.50000000000001, United-States, <=50K
30.800000000000004, Local-gov, Bachelors,14.3, Never-married, Prof-specialty, Not-in-family, White, Female,2422.2000000000003,0.0,55.00000000000001, United-States, >50K
50.6, Private, Some-college,11.0, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,44.0, Philippines, <=50K
51.7, Private, HS-grad,9.9, Separated, Craft-repair, Unmarried, Black, Male,0.0,0.0,44.0, United-States, >50K
84.7, Self-emp-inc, Doctorate,17.6, Married-civ-spouse, Farming-fishing, Husband, White, Male,22056.100000000002,0.0,44.0, United-States, >50K
30.800000000000004, Private, HS-grad,9.9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
39.6, Private, HS-grad,9.9, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,44.0, United-States, <=50K
42.900000000000006, Private, Masters,15.400000000000002, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,66.0, United-States, >50K
35.2, Private, HS-grad,9.9, Divorced, Machine-op-inspct, Own-child, Black, Female,0.0,0.0,44.0, United-States, <=50K
38.5, Private, HS-grad,9.9, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60.50000000000001, United-States, <=50K
50.6, Private, Bachelors,14.3, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,66.0, United-States, <=50K
39.6, Federal-gov, Masters,15.400000000000002, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
34.1, Private, Masters,15.400000000000002, Married-civ-spouse, Prof-specialty, Husband, White, Male,5695.8,0.0,44.0, United-States, >50K
48.400000000000006, Self-emp-inc, Some-college,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,88.0, United-States, <=50K
38.5, State-gov, Bachelors,14.3, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,38.5, United-States, <=50K
53.900000000000006, Local-gov, Bachelors,14.3, Divorced, Exec-managerial, Unmarried, White, Female,0.0,687.5,44.0, United-States, <=50K
24.200000000000003, Private, Bachelors,14.3, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,44.0, United-States, >50K
61.60000000000001, Self-emp-not-inc, 11th,7.700000000000001, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,44.0, United-States, <=50K
62.7, Self-emp-inc, HS-grad,9.9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
42.900000000000006, Self-emp-inc, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,5695.8,0.0,55.00000000000001, United-States, >50K
37.400000000000006, Local-gov, HS-grad,9.9, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,62.7, United-States, >50K
23.1, Private, HS-grad,9.9, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,46.2, United-States, <=50K
58.300000000000004, Private, Masters,15.400000000000002, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,66.0, United-States, >50K
31.900000000000002, State-gov, Some-college,11.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,39.6, United-States, >50K
72.60000000000001, ?, HS-grad,9.9, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,16.5, United-States, <=50K
35.2, Local-gov, Masters,15.400000000000002, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
58.300000000000004, Private, HS-grad,9.9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,55.00000000000001, Germany, <=50K
34.1, Private, Some-college,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
60.50000000000001, Private, Some-college,11.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,2572.9,49.50000000000001, ?, >50K
25.3, Private, HS-grad,9.9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
50.6, Private, Bachelors,14.3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
26.400000000000002, Private, Some-college,11.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,44.0, United-States, <=50K
37.400000000000006, Private, Bachelors,14.3, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
51.7, Private, Assoc-voc,12.100000000000001, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,1835.9,44.0, United-States, <=50K
27.500000000000004, Private, Bachelors,14.3, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,17.6, United-States, >50K
74.80000000000001, ?, 7th-8th,4.4, Widowed, ?, Not-in-family, White, Female,0.0,0.0,16.5, United-States, >50K
52.800000000000004, Private, HS-grad,9.9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
63.800000000000004, State-gov, 9th,5.5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
24.200000000000003, Private, Assoc-voc,12.100000000000001, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,66.0, United-States, <=50K
20.900000000000002, ?, Some-college,11.0, Never-married, ?, Own-child, White, Female,0.0,0.0,22.0, United-States, <=50K
25.3, ?, 11th,7.700000000000001, Never-married, ?, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,44.0, United-States, <=50K
72.60000000000001, Self-emp-inc, Some-college,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
64.9, Private, Bachelors,14.3, Married-civ-spouse, Prof-specialty, Husband, White, Male,5514.3,0.0,44.0, United-States, <=50K
56.1, Private, Masters,15.400000000000002, Married-civ-spouse, Exec-managerial, Husband, White, Male,109998.90000000001,0.0,55.00000000000001, ?, >50K
25.3, Private, Assoc-acdm,13.200000000000001, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,22.0, United-States, >50K
25.3, Local-gov, Bachelors,14.3, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
66.0, Private, Some-college,11.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,16.5, United-States, <=50K
58.300000000000004, Private, Some-college,11.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
38.5, Private, Bachelors,14.3, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
55.00000000000001, Private, HS-grad,9.9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.50000000000001, United-States, >50K
47.300000000000004, Private, Some-college,11.0, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,1160.5,0.0,44.0, United-States, <=50K
68.2, ?, Bachelors,14.3, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,4.4, United-States, <=50K
55.00000000000001, Private, Some-college,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
25.3, Private, HS-grad,9.9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,59.400000000000006, United-States, <=50K
53.900000000000006, Private, Masters,15.400000000000002, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, >50K
40.7, Private, Bachelors,14.3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,108.9, United-States, >50K
38.5, Private, Bachelors,14.3, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,55.00000000000001, United-States, <=50K
30.800000000000004, Federal-gov, Bachelors,14.3, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,44.0, United-States, <=50K
70.4, Private, Bachelors,14.3, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,33.0, United-States, <=50K
37.400000000000006, Private, Some-college,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
45.1, Private, Some-college,11.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,44.0, United-States, >50K
48.400000000000006, Self-emp-not-inc, Masters,15.400000000000002, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,44.0, United-States, <=50K
48.400000000000006, Private, HS-grad,9.9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
66.0, Private, Assoc-voc,12.100000000000001, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,44.0, United-States, >50K
46.2, Federal-gov, Bachelors,14.3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
60.50000000000001, Private, 10th,6.6000000000000005, Widowed, Craft-repair, Unmarried, Black, Female,0.0,0.0,44.0, United-States, <=50K
40.7, Private, Masters,15.400000000000002, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.00000000000001, United-States, <=50K
52.800000000000004, Private, 11th,7.700000000000001, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,66.0, United-States, <=50K
40.7, Private, HS-grad,9.9, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,30610.800000000003,0.0,52.800000000000004, United-States, >50K
51.7, Self-emp-inc, Prof-school,16.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,109998.90000000001,0.0,55.00000000000001, United-States, >50K
72.60000000000001, ?, 10th,6.6000000000000005, Divorced, ?, Not-in-family, White, Male,2255.0,0.0,44.0, United-States, <=50K
38.5, ?, Bachelors,14.3, Never-married, ?, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
31.900000000000002, Local-gov, HS-grad,9.9, Never-married, Transport-moving, Own-child, White, Female,0.0,0.0,40.7, United-States, <=50K
24.200000000000003, Private, Some-college,11.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,55.00000000000001, United-States, <=50K
31.900000000000002, Private, Assoc-voc,12.100000000000001, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,44.0, Laos, <=50K
36.300000000000004, Private, HS-grad,9.9, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,44.0, ?, <=50K
45.1, Private, Prof-school,16.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,49.50000000000001, United-States, >50K
52.800000000000004, Private, Some-college,11.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
48.400000000000006, Federal-gov, Bachelors,14.3, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,52.800000000000004, United-States, >50K
